Date,Price,Open,High,Low,Vol.,Change %
"Dec 06, 2017",7348.03,7327.5,7369.71,7289.36,692.98M,0.28
"Dec 05, 2017",7327.50,7338.97,7373.9,7326.57,903.63M,-0.16
"Dec 04, 2017",7338.97,7300.49,7369.65,7300.49,768.16M,0.53
"Dec 01, 2017",7300.49,7326.67,7355.43,7288.73,865.25M,-0.36
"Nov 30, 2017",7326.67,7393.56,7416.26,7326.67,1.38B,-0.9
"Nov 29, 2017",7393.56,7460.65,7460.65,7386.67,1.11B,-0.9
"Nov 28, 2017",7460.65,7383.9,7469.61,7373.95,946.12M,1.04
"Nov 27, 2017",7383.90,7409.64,7438.39,7383.9,656.44M,-0.35
"Nov 24, 2017",7409.64,7417.24,7425.19,7389.54,561.89M,-0.1
"Nov 23, 2017",7417.24,7419.02,7422.73,7373.31,577.46M,-0.02
"Nov 22, 2017",7419.02,7411.34,7460.91,7410.38,859.39M,0.1
"Nov 21, 2017",7411.34,7389.46,7422.18,7367.86,753.29M,0.3
"Nov 20, 2017",7389.46,7380.68,7397.39,7350.37,738.28M,0.12
"Nov 17, 2017",7380.68,7386.94,7406.53,7356.16,731.96M,-0.08
"Nov 16, 2017",7386.94,7372.61,7393.28,7368.14,926.68M,0.19
"Nov 15, 2017",7372.61,7414.42,7415.09,7357.06,919.47M,-0.56
"Nov 14, 2017",7414.42,7415.18,7436.57,7396.92,1.18B,-0.01
"Nov 13, 2017",7415.18,7432.99,7469.3,7402.95,759.79M,-0.24
"Nov 10, 2017",7432.99,7484.1,7500.29,7421.73,694.70M,-0.68
"Nov 09, 2017",7484.10,7529.72,7532.2,7476.89,860.71M,-0.61
"Nov 08, 2017",7529.72,7513.11,7534.49,7504.77,807.97M,0.22
"Nov 07, 2017",7513.11,7562.28,7582.85,7507.83,747.48M,-0.65
"Nov 06, 2017",7562.28,7560.35,7572.9,7544.2,632.91M,0.03
"Nov 03, 2017",7560.35,7555.32,7580.95,7541.91,672.31M,0.07
"Nov 02, 2017",7555.32,7487.96,7562.26,7478.88,1.03B,0.9
"Nov 01, 2017",7487.96,7493.08,7532.36,7487.96,1.21B,-0.07
"Oct 31, 2017",7493.08,7487.81,7516.85,7483.97,730.56M,0.07
"Oct 30, 2017",7487.81,7505.03,7507.02,7478.41,749.41M,-0.23
"Oct 27, 2017",7505.03,7486.5,7520.76,7485.24,870.03M,0.25
"Oct 26, 2017",7486.50,7447.21,7488.26,7440.11,1.02B,0.53
"Oct 25, 2017",7447.21,7526.54,7528.46,7437.42,922.39M,-1.05
"Oct 24, 2017",7526.54,7524.45,7535.22,7508.5,676.61M,0.03
"Oct 23, 2017",7524.45,7523.23,7542,7511.77,565.83M,0.02
"Oct 20, 2017",7523.23,7523.04,7560.04,7517.07,752.95M,0
"Oct 19, 2017",7523.04,7542.87,7542.87,7485.42,828.89M,-0.26
"Oct 18, 2017",7542.87,7516.17,7555.24,7516.17,645.75M,0.36
"Oct 17, 2017",7516.17,7526.97,7550.44,7506.31,1.03B,-0.14
"Oct 16, 2017",7526.97,7535.44,7557,7526.73,738.06M,-0.11
"Oct 13, 2017",7535.44,7556.24,7556.24,7521.09,686.92M,-0.28
"Oct 12, 2017",7556.24,7533.81,7565.11,7526.33,722.80M,0.3
"Oct 11, 2017",7533.81,7538.27,7550.17,7519.6,1.25B,-0.06
"Oct 10, 2017",7538.27,7507.89,7543.88,7504.56,821.71M,0.4
"Oct 09, 2017",7507.89,7522.87,7523.65,7493.68,695.85M,-0.2
"Oct 06, 2017",7522.87,7507.99,7527.72,7507.99,694.72M,0.2
"Oct 05, 2017",7507.99,7467.58,7507.99,7464.4,775.86M,0.54
"Oct 04, 2017",7467.58,7468.11,7476.33,7456.61,945.11M,-0.01
"Oct 03, 2017",7468.11,7438.84,7469.82,7426.67,718.75M,0.39
"Oct 02, 2017",7438.84,7372.76,7438.84,7372.73,891.03M,0.9
