Date,Price,Open,High,Low,Vol.,Change %
"Jun 06, 2017",2839.94,"2,839.94","2,839.94","2,839.94",0,10.08
"Jun 05, 2017",2580.00,"2,580.00","2,580.00","2,580.00",0,7.22
"Jun 02, 2017",2406.16,"2,406.16","2,406.16","2,406.16",0,-1.12
"Jun 01, 2017",2433.48,"2,433.48","2,433.48","2,433.48",0,9.11
"May 31, 2017",2230.40,"2,230.40","2,230.40","2,230.40",0,-0.4
"May 30, 2017",2239.36,"2,239.36","2,239.36","2,239.36",0,-6.49
"May 26, 2017",2394.75,"2,703.34","2,703.34","2,394.75",0,-11.42
"May 25, 2017",2703.34,"2,703.34","2,703.34","2,703.34",0,16.52
"May 24, 2017",2319.98,"2,319.98","2,319.98","2,319.98",0,3.59
"May 23, 2017",2239.62,"2,239.62","2,239.62","2,239.62",0,4.35
"May 22, 2017",2146.33,"2,146.33","2,146.33","2,146.33",0,9.9
"May 19, 2017",1953.00,"1,953.00","1,953.00","1,953.00",0,6.67
"May 18, 2017",1830.81,"1,830.81","1,830.81","1,830.81",0,0.05
"May 17, 2017",1829.82,"1,829.82","1,829.82","1,829.82",0,4.5
"May 16, 2017",1750.96,"1,750.96","1,750.96","1,750.96",0,1.62
"May 15, 2017",1723.03,"1,723.03","1,723.03","1,723.03",0,-2.8
"May 12, 2017",1772.59,"1,772.59","1,772.59","1,772.59",0,-3.97
"May 11, 2017",1845.97,"1,845.97","1,845.97","1,845.97",0,3.61
"May 10, 2017",1781.70,"1,781.70","1,781.70","1,781.70",0,2.7
"May 09, 2017",1734.94,"1,734.94","1,734.94","1,734.94",0,7.82
"May 08, 2017",1609.14,"1,609.14","1,609.14","1,609.14",0,2.09
"May 05, 2017",1576.17,"1,576.17","1,576.17","1,576.17",0,-0.55
"May 04, 2017",1584.81,"1,584.81","1,584.81","1,584.81",0,7.8
"May 03, 2017",1470.10,"1,470.10","1,470.10","1,470.10",0,0.81
"May 02, 2017",1458.25,"1,458.25","1,458.25","1,458.25",0,1.63
"May 01, 2017",1434.87,"1,434.87","1,434.87","1,434.87",0,8.73
"Apr 28, 2017",1319.60,"1,319.60","1,319.60","1,319.60",0,-0.48
"Apr 27, 2017",1325.90,"1,325.90","1,325.90","1,325.90",0,2.08
"Apr 26, 2017",1298.84,"1,298.84","1,298.84","1,298.84",0,2.31
"Apr 25, 2017",1269.47,"1,269.47","1,269.47","1,269.47",0,1.89
"Apr 24, 2017",1245.96,"1,245.96","1,245.96","1,245.96",0,0.25
"Apr 21, 2017",1242.81,"1,242.81","1,242.81","1,242.81",0,2.15
"Apr 20, 2017",1216.62,"1,216.62","1,216.62","1,216.62",0,1.51
"Apr 19, 2017",1198.48,"1,198.48","1,198.48","1,198.48",0,-0.41
"Apr 18, 2017",1203.37,"1,203.37","1,203.37","1,203.37",0,2.34
"Apr 17, 2017",1175.90,"1,175.90","1,175.90","1,175.90",0,-3.21
"Apr 11, 2017",1214.92,"1,214.92","1,214.92","1,214.92",0,1.94
"Apr 07, 2017",1191.85,"1,191.85","1,191.85","1,191.85",0,1.98
"Apr 06, 2017",1168.73,"1,168.73","1,168.73","1,168.73",0,3.7
"Apr 05, 2017",1127.00,"1,127.00","1,127.00","1,127.00",0,-0.96
"Apr 04, 2017",1137.93,"1,137.93","1,137.93","1,137.93",0,0.31
"Apr 03, 2017",1134.41,"1,134.41","1,134.41","1,134.41",0,7.33
